date,service_type,region,provider,cpu_hours,storage_gb,data_transfer_gb,cost_usd,team
5/25/2024,Storage,southeastasia,AWS,0.2038,865.6763,1.8184,1.5139,DevOps
5/25/2024,VM,westeurope,Azure,3.0636,47.9184,7.0991,3.3137,Data
5/25/2024,Storage,southeastasia,AWS,0.1545,1019.7947,0.56,3.1798,Data
5/26/2024,Storage,southeastasia,Azure,0.2163,912.7609,1.7457,2.2257,Engineering
5/26/2024,VM,westeurope,Azure,10.2546,30.3553,5.5235,3.3787,Data
5/26/2024,VM,southeastasia,AWS,4.9169,41.3368,2.9922,1.9163,QA
5/26/2024,Storage,eastus,Azure,0.2183,807.2309,0.8274,3.4831,Data
5/26/2024,Networking,westeurope,AWS,1.2651,11.0596,11.3987,3.8562,Engineering
5/26/2024,VM,westeurope,Azure,9.267,46.1109,1.4176,3.445,Data
5/27/2024,Storage,eastus,AWS,0.1242,690.7471,3.2643,3.2743,Engineering
5/27/2024,VM,eastus,AWS,10.075,62.4901,5.9452,4.028,QA
5/27/2024,Networking,eastus,Azure,2.0178,8.113,36.5844,5.6896,Engineering
5/27/2024,Networking,westeurope,Azure,1.8843,9.1354,43.2393,6.2008,QA
5/28/2024,Networking,westeurope,AWS,1.6503,9.6943,35.8239,4.0699,Engineering
5/28/2024,Networking,eastus,AWS,1.8633,11.5959,32.8035,5.7982,QA
5/28/2024,Storage,eastus,AWS,0.3893,807.6624,1.317,1.3492,DevOps
5/28/2024,VM,westeurope,Azure,13.8124,45.8926,8.5272,4.3861,Engineering
5/29/2024,VM,southeastasia,AWS,7.5643,67.9128,10.8422,3.5038,Engineering
5/29/2024,VM,southeastasia,AWS,12.1129,47.9487,8.4768,3.9377,Engineering
5/29/2024,VM,westeurope,AWS,13.5526,51.5795,6.8277,3.0626,Data
5/30/2024,VM,eastus,Azure,10.9246,53.3721,6.1945,3.2305,Data
5/30/2024,Networking,westeurope,AWS,2.0974,10.4343,21.8923,4.915,Engineering
5/30/2024,VM,westeurope,Azure,15.0598,54.1103,5.8808,1.7952,Data
5/30/2024,Database,southeastasia,Azure,4.4393,172.1457,4.8163,1.3183,Engineering
5/30/2024,Storage,southeastasia,Azure,0.4658,741.349,2.6645,3.3362,DevOps
5/30/2024,VM,eastus,AWS,9.7279,42.4344,7.6921,2.8249,Engineering
5/31/2024,VM,westeurope,Azure,13.9368,50.1454,2.4312,3.5467,QA
5/31/2024,Storage,eastus,AWS,0.5978,759.3044,2.7001,2.1871,DevOps
5/31/2024,Storage,westeurope,AWS,0.2387,779.569,1.8406,3.648,DevOps
6/1/2024,Networking,eastus,AWS,1.0001,11.1019,18.3221,2.9314,Engineering
6/1/2024,VM,eastus,Azure,4.7003,45.6059,0,2.5881,Engineering
6/1/2024,VM,westeurope,AWS,7.1404,57.5099,1.6924,3.4024,Data
6/1/2024,Database,westeurope,AWS,2.1482,216.8215,2.0796,1.429,DevOps
6/1/2024,VM,eastus,AWS,10.9939,61.8006,5.3395,2.3595,Engineering
6/2/2024,Storage,eastus,Azure,0.2527,817.4382,1.0303,1.9817,DevOps
6/2/2024,VM,eastus,AWS,11.6694,43.9522,4.1817,1.5153,DevOps
6/2/2024,VM,eastus,Azure,6.7309,60.5265,2.0503,3.2438,Data
6/2/2024,Networking,eastus,AWS,1.0565,10.7965,16.3399,3.479,Data
6/2/2024,Storage,eastus,AWS,0.2154,849.8661,0.8344,1.9899,Engineering
6/2/2024,VM,eastus,AWS,8.0062,51.4319,3.9128,1.4157,Data
6/3/2024,VM,eastus,AWS,6.465,55.8919,8.1497,2.8344,Engineering
6/3/2024,VM,eastus,AWS,17.3853,44.6315,7.4141,2.6781,Engineering
6/3/2024,VM,eastus,AWS,12.1606,57.2871,10.0794,4.3514,QA
6/3/2024,Storage,eastus,Azure,0.4038,840.1352,2.4052,1.9888,DevOps
6/4/2024,Networking,southeastasia,AWS,1.4863,9.4401,35.8007,4.2766,Engineering
6/4/2024,VM,eastus,Azure,14.7847,59.9906,3.5335,3.852,Engineering
6/4/2024,Storage,eastus,AWS,0.6689,955.1294,2.9982,3.4265,DevOps
6/4/2024,Storage,eastus,Azure,0.5382,791.0012,1.4855,1.7009,DevOps
6/4/2024,VM,eastus,AWS,16.6034,58.4178,6.8966,2.2636,Data
6/4/2024,Database,eastus,Azure,6.8151,211.6751,5.0011,1.6829,DevOps
6/5/2024,Database,southeastasia,Azure,7.8529,194.7819,7.0978,3.7888,DevOps
6/5/2024,Storage,southeastasia,AWS,0.6996,679.26,0.739,1.4749,Engineering
6/5/2024,VM,westeurope,AWS,8.7691,57.7691,10.9086,2.8763,Engineering
6/5/2024,VM,westeurope,AWS,15.0943,51.7646,5.1046,2.9834,Data
6/5/2024,VM,eastus,Azure,11.8752,57.5098,5.8022,2.4918,DevOps
6/5/2024,VM,westeurope,AWS,15.4189,58.5776,10.4443,3.125,Engineering
6/6/2024,VM,eastus,AWS,9.3676,31.9659,8.7504,3.0335,QA
6/6/2024,VM,westeurope,AWS,17.3474,36.5327,7.2078,2.628,Engineering
6/6/2024,Storage,westeurope,Azure,0.4784,760.8005,2.0343,3.0637,Data
6/6/2024,VM,westeurope,AWS,12.8545,34.2144,12.9012,4.6669,Data
6/6/2024,Networking,eastus,AWS,0.7642,7.4863,13.5643,2.1739,Engineering
6/6/2024,Storage,southeastasia,Azure,0.6309,887.7201,2.3231,3.8396,Engineering
6/7/2024,VM,eastus,Azure,12.9299,53.9138,,2.6024,Data
6/7/2024,Networking,eastus,Azure,2.0022,8.5524,33.2317,4.7009,DevOps
6/7/2024,Storage,southeastasia,AWS,0.7165,545.959,2.2257,3.5538,QA
6/7/2024,Networking,westeurope,AWS,2.6709,11.5626,22.4137,3.175,Data
6/7/2024,VM,eastus,AWS,12.8071,,9.98,2.727,Engineering
6/8/2024,Storage,eastus,AWS,0.3816,707.3102,1.5337,2.6756,Data
6/8/2024,Networking,southeastasia,Azure,1.3672,12.2171,6.0577,1.4355,Data
6/8/2024,Storage,eastus,AWS,0.317,810.3716,0.7455,2.5516,DevOps
6/8/2024,Database,eastus,AWS,0.8689,178.8268,0.4121,0.8186,Data
6/8/2024,VM,eastus,Azure,12.3123,56.0477,2.5588,1.5026,QA
6/8/2024,Storage,eastus,Azure,0.4286,860.2022,,3.0684,DevOps
6/9/2024,Networking,westeurope,AWS,1.2391,11.1954,27.5671,3.9486,DevOps
6/9/2024,Storage,southeastasia,AWS,0.4571,796.5969,0.693,1.3595,Engineering
6/9/2024,Networking,eastus,AWS,0.8142,9.689,23.2352,3.0007,Data
6/9/2024,Storage,southeastasia,Azure,0.1404,913.821,0,2.0795,QA
6/10/2024,VM,westeurope,Azure,13.3846,38.1333,8.1205,4.0159,DevOps
6/10/2024,Networking,southeastasia,AWS,2.3161,9.0659,26.1759,5.078,Engineering
6/10/2024,Storage,southeastasia,Azure,0.6323,785.0857,1.8732,2.9741,Engineering
6/11/2024,VM,westeurope,Azure,6.1991,55.2257,8.9779,3.3888,QA
6/11/2024,Networking,eastus,Azure,2.0081,9.7333,12.0465,2.4245,DevOps
6/11/2024,VM,eastus,AWS,12.703,57.1582,4.4346,3.2439,Data
6/12/2024,VM,westeurope,Azure,16.9745,61.6535,3.2118,1.6658,Engineering
6/12/2024,VM,southeastasia,AWS,11.3981,52.7563,10.497,4.2366,DevOps
6/12/2024,Database,westeurope,AWS,3.0674,175.9427,1.3175,1.0236,DevOps
6/12/2024,VM,westeurope,AWS,15.0883,47.4733,5.9686,2.0916,Engineering
6/12/2024,VM,southeastasia,Azure,14.777,37.1813,10.9514,4.2412,Data
6/12/2024,Storage,eastus,AWS,0.4781,847.9181,2.2162,1.992,Data
6/13/2024,Networking,westeurope,Azure,2.2521,7.9846,26.8752,3.7973,Data
6/13/2024,Storage,westeurope,Azure,0.4743,731.3114,1.7544,3.2858,DevOps
6/13/2024,Storage,southeastasia,Azure,0.7011,1067.9833,1.4676,2.1242,Engineering
6/13/2024,Storage,westeurope,AWS,0.4305,832.1524,0.963,3.0563,Data
6/14/2024,Networking,southeastasia,AWS,1.991,8.5513,25.1528,3.4643,QA
6/14/2024,Storage,eastus,AWS,0.5765,592.9191,0.8152,2.9217,Engineering
6/14/2024,Database,westeurope,AWS,4.8764,232.7632,4.1781,1.9044,DevOps
6/14/2024,VM,eastus,Azure,13.083,37.9162,13.0746,2.9167,Data
6/15/2024,VM,westeurope,AWS,8.3255,57.8109,1.2133,1.5726,Data
6/15/2024,Networking,southeastasia,AWS,1.1254,7.2671,7.1536,2.7285,Engineering
6/15/2024,VM,eastus,AWS,11.2693,46.389,0.6321,3.2615,Engineering
6/15/2024,Networking,eastus,AWS,1.1881,6.8046,1.9502,1.0639,Engineering
6/15/2024,VM,eastus,Azure,6.253,68.1904,1.9982,3.2494,Engineering
6/16/2024,Networking,eastus,Azure,0.8717,9.6095,1.4096,3.0097,Engineering
6/16/2024,VM,eastus,Azure,6.5384,51.3138,1.6833,3.1593,QA
6/16/2024,Storage,southeastasia,Azure,0.3594,590.3725,0.6767,1.0344,Engineering
6/16/2024,Storage,southeastasia,Azure,0.2681,679.3376,0.4143,1.4704,QA
6/16/2024,VM,eastus,Azure,6.1584,55.781,1.4708,2.0453,QA
6/17/2024,VM,eastus,AWS,13.2834,48.3469,5.4099,3.0424,Data
6/17/2024,Storage,eastus,AWS,0.2502,971.8309,1.5134,1.6597,DevOps
6/17/2024,Networking,eastus,AWS,1.8194,9.4453,27.0486,3.2757,QA
6/17/2024,Storage,westeurope,AWS,0.5723,862.904,1.2331,1.5494,Data
6/17/2024,VM,westeurope,Azure,12.7761,50.3999,6.3935,4.0667,Data
6/17/2024,Storage,southeastasia,Azure,0.5941,,1.36,3.7453,QA
6/18/2024,Database,eastus,AWS,6.075,240.5305,2.7312,1.6203,QA
6/18/2024,Database,southeastasia,AWS,5.4673,161.0109,8.2656,1.8091,Engineering
6/18/2024,VM,southeastasia,Azure,8.626,39.4171,9.9276,4.1117,DevOps
6/18/2024,Storage,eastus,Azure,0.5078,702.5042,1.4854,1.6458,QA
6/18/2024,Storage,southeastasia,AWS,0.3033,616.2158,2.6902,3.3689,Engineering
6/18/2024,Storage,eastus,AWS,0.6098,707.5609,1.6195,2.3812,DevOps
6/19/2024,VM,southeastasia,AWS,8.8618,65.9077,7.4523,2.9233,DevOps
6/19/2024,Storage,southeastasia,Azure,0.5172,969.0706,3.2017,3.703,Data
6/19/2024,Storage,westeurope,Azure,0.4745,902.2659,1.6164,2.3029,Engineering
6/19/2024,Database,eastus,AWS,4.1469,245.6968,6.1698,2.7707,QA
6/20/2024,Storage,southeastasia,AWS,0.6443,1039.9088,2.684,1.6686,Engineering
6/20/2024,Storage,westeurope,Azure,0.4214,766.6984,1.3782,3.6011,Data
6/20/2024,Storage,eastus,Azure,0.4746,914.8681,1.6503,3.5406,Data
6/20/2024,Networking,eastus,Azure,1.8133,9.2497,28.4713,4.2735,DevOps
6/21/2024,Storage,southeastasia,Azure,0.7046,694.4243,1.1243,2.4398,Data
6/21/2024,VM,southeastasia,Azure,17.2208,44.6667,5.7486,2.0673,QA
6/21/2024,Storage,westeurope,Azure,0.4741,751.7492,1.337,2.1034,Engineering
6/21/2024,VM,westeurope,AWS,7.9415,41.4249,10.5271,1.9611,DevOps
6/21/2024,Networking,eastus,Azure,1.9617,11.9928,20.673,2.863,DevOps
6/22/2024,Storage,westeurope,Azure,0.2475,813.2868,1.265,3.1662,Engineering
6/22/2024,VM,eastus,AWS,5.9472,44.4054,2.4123,1.6628,Engineering
6/22/2024,Networking,eastus,AWS,1.0084,10.8126,13.0232,3.5979,Data
6/22/2024,Storage,southeastasia,Azure,0.2194,780.7497,2.5005,1.4343,DevOps
6/22/2024,Database,eastus,AWS,4.571,151.1634,0.4964,2.9703,DevOps
6/22/2024,VM,eastus,AWS,13.6069,46.3103,7.1873,3.4506,DevOps
6/23/2024,Database,eastus,Azure,,209.5384,4.3849,1.9565,DevOps
6/23/2024,Storage,eastus,AWS,0.275,1060.8452,0,2.3365,QA
6/23/2024,Storage,eastus,AWS,0.2021,1051.6892,0.3424,1.9525,Data
6/23/2024,Database,westeurope,AWS,1.2172,194.7599,2.5379,1.5807,Engineering
6/24/2024,Storage,eastus,Azure,0.6483,984.8389,1.6681,1.6636,Engineering
6/24/2024,Database,westeurope,AWS,5.6191,234.8104,5.4797,1.5521,Engineering
6/24/2024,VM,southeastasia,AWS,12.3402,53.4425,7.5483,1.8831,Engineering
6/24/2024,VM,southeastasia,AWS,11.6892,48.7326,9.8448,2.4627,DevOps
6/24/2024,Storage,southeastasia,Azure,0.5824,1011.9814,2.6232,2.565,Engineering
6/24/2024,Storage,eastus,AWS,0.5116,789.8169,2.1043,2.4716,Engineering
6/25/2024,Storage,westeurope,AWS,0.6077,889.0265,,2.7992,QA
6/25/2024,VM,westeurope,Azure,18.3234,43.8618,8.0263,2.901,QA
6/25/2024,Networking,eastus,AWS,2.1341,13.9765,40.3201,4.9613,DevOps
6/25/2024,Networking,eastus,Azure,1.5493,13.0729,19.788,3.9258,Data
6/26/2024,Storage,eastus,AWS,0.4657,904.782,1.7654,2.5651,Data
6/26/2024,Database,westeurope,AWS,6.3632,185.371,2.8456,3.1539,Data
6/26/2024,Networking,eastus,Azure,2.0192,6.4176,40.6192,5.4736,Data
6/26/2024,Storage,eastus,Azure,0.7588,843.1687,1.7008,3.667,Data
6/26/2024,Database,eastus,AWS,5.1351,177.8612,2.4253,3.0878,Data
6/27/2024,Database,southeastasia,AWS,3.9425,191.8569,5.2892,1.5809,QA
6/27/2024,VM,eastus,AWS,16.5971,32.7104,8.3509,3.497,QA
6/27/2024,VM,westeurope,AWS,15.3894,54.5451,7.1921,2.8474,DevOps
6/27/2024,VM,westeurope,AWS,12.1924,47.7005,10.1598,2.1762,DevOps
6/27/2024,Storage,westeurope,AWS,0.5675,947.5242,1.8677,3.7453,Engineering
6/27/2024,Storage,eastus,AWS,0.4175,929.8595,1.786,2.2106,QA
6/28/2024,VM,eastus,AWS,15.7187,39.7394,5.3445,4.1758,Data
6/28/2024,Storage,eastus,AWS,0.4282,766.2649,2.3476,2.7451,QA
6/28/2024,VM,eastus,Azure,16.2361,73.1742,8.6725,2.8247,Engineering
6/28/2024,Database,southeastasia,Azure,5.9732,170.708,4.9321,2.2718,Engineering
6/28/2024,Storage,eastus,AWS,0.3459,915.9853,1.5942,1.4404,Engineering
6/29/2024,Storage,westeurope,AWS,0.183,831.5618,1.4834,1.8612,Engineering
6/29/2024,Storage,eastus,AWS,0.2509,897.6089,1.7334,1.9471,DevOps
6/29/2024,VM,westeurope,Azure,11.0687,50.2664,1.7562,1.5484,Engineering
6/29/2024,VM,westeurope,Azure,1.5959,65.0716,5.8755,1.1891,DevOps
6/30/2024,Storage,eastus,Azure,0.3474,883.4453,2.1476,3.5113,QA
6/30/2024,Storage,eastus,AWS,0.0283,932.3861,1.8652,1.6328,Data
6/30/2024,Storage,eastus,AWS,0.4948,595.3237,0.915,1.4995,Data
6/30/2024,Database,westeurope,Azure,2.3356,182.0932,0,2.3764,Engineering
6/30/2024,VM,southeastasia,AWS,8.1409,54.9953,5.6143,2.4495,Engineering
6/30/2024,VM,eastus,Azure,12.5121,52.6876,1.1283,2.303,QA
7/1/2024,VM,westeurope,AWS,10.754,55.6364,7.5093,3.2753,DevOps
7/1/2024,Storage,eastus,Azure,0.4796,955.8437,3.5586,3.4117,Engineering
7/1/2024,VM,southeastasia,Azure,11.1658,40.3383,8.9145,3.1703,Engineering
7/1/2024,Database,eastus,AWS,6.5293,191.9412,7.2506,3.4971,QA
7/1/2024,Database,westeurope,Azure,6.5247,189.5629,5.1809,2.5714,DevOps
7/2/2024,Storage,southeastasia,Azure,0.4883,633.0927,1.7106,1.8055,Data
7/2/2024,Storage,eastus,Azure,0.3251,617.5656,2.2706,2.7288,Engineering
7/2/2024,VM,southeastasia,AWS,15.0202,31.2661,8.7512,3.2755,QA
7/2/2024,Networking,eastus,Azure,1.5531,9.4181,28.4148,4.1482,Data
7/3/2024,Database,southeastasia,Azure,1.6507,173.1817,5.7864,1.9121,QA
7/3/2024,VM,westeurope,AWS,11.6557,54.0951,9.1615,2.6161,QA
7/3/2024,Networking,eastus,Azure,2.0033,10.2382,38.9219,4.5718,Engineering
7/4/2024,Database,eastus,AWS,5.1501,225.3752,6.1194,1.6117,Data
7/4/2024,VM,westeurope,Azure,9.9655,59.2028,4.2066,2.8658,DevOps
7/4/2024,Storage,westeurope,AWS,0.4635,751.5494,2.744,3.0986,Engineering
7/4/2024,Networking,eastus,AWS,2.0004,10.2049,30.2285,3.7415,Engineering
7/4/2024,VM,westeurope,AWS,12.7709,50.8819,12.1626,3.4088,DevOps
7/4/2024,Storage,eastus,AWS,0.3781,964.1695,2.0755,3.2829,Data
7/5/2024,Storage,eastus,AWS,0.6251,742.9117,2.5682,1.5659,Engineering
7/5/2024,Database,westeurope,Azure,4.6279,157.7847,4.3283,3.564,Engineering
7/5/2024,Storage,westeurope,Azure,0.6182,941.9356,1.9409,2.3838,Engineering
7/5/2024,VM,southeastasia,Azure,17.6432,50.8328,8.3322,3.0715,Data
7/5/2024,VM,westeurope,AWS,9.9787,57.7238,9.0458,4.0396,Engineering
7/6/2024,VM,eastus,AWS,8.8734,39.2348,2.6096,2.3119,QA
7/6/2024,VM,westeurope,Azure,7.7988,58.2063,5.1496,2.666,Data
7/6/2024,Networking,southeastasia,AWS,0.7693,9.8869,29.9305,4.7463,QA
7/7/2024,Database,southeastasia,Azure,5.0176,204.1025,0.7172,2.8518,QA
7/7/2024,Storage,eastus,AWS,0.2254,820.185,1.5688,3.3106,DevOps
7/7/2024,Networking,eastus,AWS,1.2993,9.7075,21.6918,3.2696,DevOps
7/7/2024,VM,westeurope,AWS,8.676,47.7735,6.8201,3.4791,DevOps
7/8/2024,Storage,southeastasia,AWS,0.6923,857.6622,3.3926,2.7022,Data
7/8/2024,VM,westeurope,Azure,13.8104,56.5039,6.8063,1.9997,Engineering
7/8/2024,Database,eastus,Azure,4.7484,252.1083,3.3919,1.9196,QA
7/8/2024,Database,westeurope,Azure,7.9535,246.4592,5.4803,2.9074,Engineering
7/8/2024,Networking,eastus,AWS,1.6171,9.8584,28.7803,5.6392,Engineering
7/8/2024,Storage,southeastasia,AWS,0.5965,780.4756,1.4773,3.5942,DevOps
7/9/2024,Networking,eastus,Azure,2.4185,9.469,36.388,5.7157,Engineering
7/9/2024,Storage,eastus,Azure,0.8446,687.0231,0.7463,1.2505,Engineering
7/9/2024,VM,southeastasia,AWS,20.1254,56.059,8.5865,3.7885,Data
7/9/2024,Storage,eastus,AWS,0.5112,802.5408,2.2203,3.3095,Data
7/9/2024,Networking,westeurope,AWS,1.7825,11.1595,36.323,5.7372,Data
7/10/2024,Storage,eastus,AWS,0.6678,543.3063,1.9124,3.4313,QA
7/10/2024,VM,westeurope,AWS,17.6766,43.3721,6.1447,2.0293,Engineering
7/10/2024,VM,southeastasia,AWS,9.3878,52.3705,6.6416,3.7249,Engineering
7/11/2024,Networking,eastus,AWS,0.5904,8.0357,40.1737,5.7111,Data
7/11/2024,Networking,eastus,Azure,1.1031,12.6767,33.0578,4.9297,QA
7/11/2024,Database,southeastasia,AWS,3.7841,149.6813,5.2944,1.3623,Data
7/11/2024,Storage,westeurope,AWS,0.4707,787.3054,2.7431,2.4009,QA
7/11/2024,VM,westeurope,AWS,10.6325,54.3119,4.9332,3.5874,DevOps
7/11/2024,Storage,eastus,Azure,0.5932,895.6519,2.2022,2.4368,Data
7/12/2024,VM,eastus,Azure,8.2087,,8.2118,3.0225,Engineering
7/12/2024,Networking,eastus,Azure,2.487,9.9051,24.0623,4.1666,Engineering
7/12/2024,Database,eastus,Azure,3.5922,172.1885,3.3711,2.3668,Engineering
7/12/2024,Networking,eastus,AWS,1.8449,9.8694,46.9189,5.4631,DevOps
7/12/2024,Database,westeurope,AWS,5.3153,238.5331,6.5658,2.5612,Engineering
7/13/2024,Storage,westeurope,Azure,0.2973,640.956,0,2.6146,DevOps
7/13/2024,VM,eastus,Azure,3.7674,41.5059,2.0525,2.4687,Engineering
7/13/2024,VM,eastus,Azure,8.0242,42.6255,3.6652,2.1262,Engineering
7/13/2024,Database,southeastasia,AWS,1.8509,217.8029,3.4409,1.9298,Data
7/13/2024,VM,eastus,Azure,10.5351,55.9762,2.1411,2.7075,DevOps
7/14/2024,VM,eastus,Azure,9.9306,48.6235,1.0979,3.4171,Engineering
7/14/2024,Networking,westeurope,Azure,1.2284,10.9979,5.8104,1.6396,Engineering
7/14/2024,Storage,westeurope,Azure,0.3632,852.3483,0.2855,1.8816,Data
7/14/2024,VM,eastus,AWS,9.2362,56.6069,3.7688,1.5871,Engineering
7/14/2024,Networking,westeurope,AWS,0.2263,11.4677,7.7052,2.9469,QA
7/14/2024,VM,southeastasia,AWS,9.7709,55.1797,1.3906,3.0671,Data
7/15/2024,Networking,eastus,Azure,1.6074,8.1987,19.61,4.2112,Engineering
7/15/2024,VM,eastus,Azure,18.7748,51.1342,6.5584,2.9762,DevOps
7/15/2024,Networking,southeastasia,Azure,2.4045,9.1014,24.0817,3.9321,DevOps
7/15/2024,Database,southeastasia,AWS,6.0738,181.3423,6.2478,2.6719,DevOps
7/16/2024,VM,eastus,AWS,14.9201,54.6792,4.03,2.207,QA
7/16/2024,Storage,westeurope,Azure,0.3707,550.7456,1.8588,2.2301,Engineering
7/16/2024,Storage,eastus,AWS,0.6135,860.7705,2.3746,2.8661,DevOps
7/16/2024,VM,eastus,AWS,7.7245,48.058,7.5491,3.2947,Engineering
7/16/2024,Networking,southeastasia,Azure,3.0494,7.9219,30.2634,5.6395,Engineering
7/16/2024,VM,eastus,AWS,13.294,46.1362,7.6964,3.8691,Data
7/17/2024,Database,eastus,AWS,4.8587,211.2604,1.899,2.9169,Data
7/17/2024,VM,southeastasia,Azure,11.3661,44.3796,7.2577,2.3885,DevOps
7/17/2024,Networking,eastus,AWS,1.4669,13.959,26.3552,3.7295,Data
7/17/2024,Storage,westeurope,AWS,0.5401,589.0523,1.0832,1.1655,QA
7/17/2024,Storage,westeurope,AWS,0.426,948.9872,2.4593,1.9612,Engineering
7/18/2024,Database,westeurope,AWS,4.277,157.4919,2.4975,3.009,DevOps
7/18/2024,Database,eastus,AWS,3.7776,159.8159,5.2028,2.3626,Data
7/18/2024,VM,southeastasia,Azure,11.0213,57.1747,4.6491,2.2117,Data
7/18/2024,VM,westeurope,AWS,9.7019,46.5405,2.5933,3.4182,Engineering
7/18/2024,VM,eastus,AWS,13.0079,58.5564,5.1691,2.3584,Engineering
7/19/2024,Storage,westeurope,AWS,0.4724,689.916,1.7868,3.5795,QA
7/19/2024,Storage,southeastasia,Azure,0.6859,705.3564,2.824,1.5932,QA
7/19/2024,Networking,southeastasia,Azure,1.7694,10.6249,23.0597,3.0891,QA
7/19/2024,Storage,southeastasia,Azure,0.3471,558.724,2.1837,1.4191,Data
7/19/2024,Storage,eastus,Azure,0.6481,647.563,1.7928,2.8997,Engineering
7/19/2024,VM,westeurope,AWS,17.1079,54.5183,9.3879,3.9983,Engineering
7/20/2024,Storage,eastus,Azure,0.3062,825.0396,1.3409,1.3229,Engineering
7/20/2024,Networking,eastus,Azure,0.852,12.3269,22.9406,3.4712,Engineering
7/20/2024,VM,eastus,Azure,7.4051,62.7532,0,0.9697,Data
7/20/2024,VM,southeastasia,Azure,2.9595,58.3977,4.6793,2.2112,Engineering
7/21/2024,Networking,southeastasia,AWS,1.1299,10.1471,26.283,5.003,Data
7/21/2024,Database,westeurope,AWS,3.7167,257.6548,0,1.4766,Engineering
7/21/2024,VM,westeurope,Azure,9.4331,54.911,4.1174,2.9653,QA
7/21/2024,Database,southeastasia,Azure,3.6176,184.077,0.92,2.2564,Engineering
7/22/2024,VM,southeastasia,AWS,11.6756,58.3408,9.6447,3.9809,QA
7/22/2024,Storage,westeurope,AWS,0.6753,441.2728,1.3461,2.9545,QA
7/22/2024,Networking,westeurope,AWS,3.0715,9.2954,31.4288,3.9764,Data
7/23/2024,VM,southeastasia,AWS,15.468,60.9344,10.1651,3.831,Data
7/23/2024,Database,southeastasia,AWS,8.9217,192.6076,6.2165,2.8074,Engineering
7/23/2024,VM,eastus,AWS,18.8717,40.4021,5.2202,3.3745,Engineering
7/23/2024,VM,southeastasia,Azure,8.8385,57.6981,9.4328,3.7342,DevOps
7/24/2024,Database,westeurope,Azure,5.9418,163.2146,8.295,3.8028,DevOps
7/24/2024,Database,eastus,Azure,2.6545,256.4241,5.0915,2.2321,Data
7/24/2024,Storage,southeastasia,AWS,0.2972,844.824,2.8733,3.3223,Data
7/24/2024,VM,westeurope,AWS,9.8816,47.3635,7.3376,3.1403,Engineering
7/24/2024,VM,southeastasia,Azure,10.9828,47.0216,7.9005,3.376,Engineering
7/24/2024,Storage,eastus,AWS,0.3447,761.014,,3.4603,DevOps
7/25/2024,VM,eastus,Azure,17.431,52.8219,8.4983,4.4217,Data
7/25/2024,Networking,eastus,Azure,2.4259,11.6721,31.8182,5.0858,Engineering
7/25/2024,Database,eastus,AWS,8.4002,228.2509,6.7647,2.9935,Data
7/25/2024,Networking,eastus,AWS,1.9033,8.5953,29.3986,3.5857,Data
7/26/2024,Storage,eastus,AWS,0.4967,788.5433,1.3331,3.5948,DevOps
7/26/2024,VM,southeastasia,Azure,10.4523,43.0596,3.7869,2.0771,Data
7/26/2024,Database,eastus,Azure,4.9573,223.2374,5.2687,2.1031,Engineering
7/26/2024,VM,westeurope,Azure,8.6105,43.8212,10.8586,3.055,DevOps
7/26/2024,Storage,eastus,AWS,0.4816,794.4726,1.7639,3.2444,Data
7/26/2024,Networking,westeurope,Azure,2.7172,10.4271,12.3304,2.0888,Engineering
7/27/2024,Database,westeurope,Azure,4.2912,148.8589,3.9726,3.2173,DevOps
7/27/2024,Networking,southeastasia,AWS,1.142,10.5607,15.1817,2.8208,QA
7/27/2024,VM,eastus,Azure,7.6737,44.9847,6.2614,1.6643,Data
7/27/2024,Storage,eastus,AWS,0.1412,773.7552,0.6172,3.6538,QA
7/27/2024,VM,eastus,Azure,4.5701,46.0337,2.9433,1.8013,Engineering
7/27/2024,VM,eastus,Azure,9.2096,54.6598,0,1.3465,Engineering
7/28/2024,Storage,southeastasia,Azure,0.3475,545.1209,1.2482,2.3482,Data
7/28/2024,Networking,eastus,Azure,1.1166,8.2165,30.1001,3.8936,QA
7/28/2024,Storage,southeastasia,AWS,0.1971,944.2318,1.0053,1.3749,QA
7/28/2024,Storage,eastus,Azure,0.4398,943.8371,0.0274,3.2696,Engineering
7/29/2024,Database,westeurope,Azure,4.9533,162.8109,2.2437,2.4311,Engineering
7/29/2024,Storage,eastus,AWS,0.2894,994.0845,2.7283,3.9234,QA
7/29/2024,Storage,eastus,AWS,0.5856,772.7312,2.5145,3.7302,Data
7/29/2024,Storage,southeastasia,AWS,0.4884,803.5988,3.7765,1.5651,QA
7/29/2024,VM,eastus,Azure,14.4072,56.2055,7.5033,4.4072,Engineering
7/30/2024,VM,westeurope,AWS,10.2657,48.0649,6.4731,2.6822,Data
7/30/2024,Networking,eastus,AWS,1.7175,10.6651,30.9118,4.8464,Data
7/30/2024,Storage,westeurope,Azure,,709.4161,2.0193,3.103,DevOps
7/30/2024,Storage,eastus,Azure,0.2843,916.9115,1.2503,2.3956,DevOps
7/30/2024,Database,southeastasia,AWS,5.9827,230.9198,6.6422,2.1122,DevOps
7/31/2024,Database,southeastasia,Azure,4.791,218.8555,3.2845,2.2551,DevOps
7/31/2024,VM,southeastasia,AWS,11.5194,36.4308,5.5419,2.6449,QA
7/31/2024,VM,eastus,AWS,11.5786,60.2242,9.4744,3.1564,Engineering
8/1/2024,VM,westeurope,AWS,10.7655,54.0608,5.413,2.7751,Engineering
