date,service_type,region,provider,cpu_hours,storage_gb,data_transfer_gb,cost_usd,team,co2e_kg
2024-05-09,Storage,eastus,AWS,0.605,822.7194,2.1783,3.0468,Engineering,0.018753687999999998
2024-05-10,Storage,southeastasia,AWS,0.5158,847.8133,2.2623,2.1731,QA,0.019321725999999997
2024-05-10,VM,eastus,AWS,4.331,51.0608,11.2373,2.0603,Engineering,0.013124716
2024-05-10,Database,eastus,AWS,8.2465,258.0404,3.3885,1.9365,Data,0.010198608
2024-05-10,Storage,southeastasia,Azure,0.4045,672.2001,1.1407,1.6461,Engineering,0.014665602
2024-05-11,Database,westeurope,Azure,2.7592,236.3648,1.7603,2.0584,QA,0.007039436
2024-05-11,Database,eastus,Azure,5.319,176.6789,4.8382,2.4376,Engineering,0.009435578
2024-05-11,Networking,eastus,AWS,0.4348,8.0929,14.1145,2.6844,Engineering,0.014363318
2024-05-11,VM,eastus,Azure,8.123,41.7836,1.8862,2.8444,QA,0.0043464720000000005
2024-05-12,Storage,eastus,Azure,0.5248,804.6204,1.8644,3.1857,Engineering,0.018061768
2024-05-12,VM,westeurope,Azure,8.8667,33.8331,2.9208,3.5616,Data,0.005370801999999999
2024-05-12,VM,eastus,Azure,12.3957,42.8685,3.5707,1.5253,DevOps,0.00690721
2024-05-13,Database,eastus,Azure,3.2071,203.3696,6.7193,2.1768,Data,0.011428112
2024-05-13,VM,eastus,AWS,11.706,38.429,7.6145,2.1921,DevOps,0.01072428
2024-05-13,VM,southeastasia,AWS,8.0124,49.5411,7.7627,3.3954,QA,0.010356002
2024-05-13,Database,eastus,AWS,7.4635,174.6092,4.1226,1.4616,DevOps,0.009107484
2024-05-13,VM,westeurope,AWS,8.0737,64.5079,7.6162,2.9613,Data,0.010521098
2024-05-13,Storage,eastus,Azure,0.6171,931.676,1.0606,3.6566,QA,0.01981754
2024-05-14,Database,eastus,AWS,5.7005,148.7848,5.4869,3.4406,QA,0.009602696
2024-05-14,Networking,westeurope,Azure,1.9369,12.535,26.5316,3.8848,Engineering,0.02716968
2024-05-14,VM,eastus,AWS,17.4705,48.2157,4.4937,2.648,QA,0.008952114
2024-05-14,Networking,westeurope,Azure,1.6758,12.9314,41.2019,6.6544,DevOps,0.041795688
2024-05-14,Networking,eastus,AWS,1.6035,11.0312,34.0271,3.8903,DevOps,0.034568424
2024-05-14,VM,eastus,AWS,11.0763,49.4271,7.646,2.0171,DevOps,0.010849802
2024-05-15,Storage,southeastasia,Azure,0.4236,860.538,1.0622,2.3552,Engineering,0.018357679999999998
2024-05-15,Networking,eastus,Azure,1.4103,11.6099,25.0787,3.4294,Data,0.025592958000000002
2024-05-15,VM,westeurope,AWS,12.4929,66.4717,9.1832,3.4051,Engineering,0.013011214
2024-05-16,Networking,southeastasia,AWS,1.9712,10.3244,35.1811,4.7408,Data,0.035781828
2024-05-16,VM,eastus,Azure,12.7723,42.7193,9.9267,3.7645,DevOps,0.013335546
2024-05-16,Networking,eastus,Azure,3.4483,9.1846,23.1411,3.0541,Engineering,0.024014452000000002
2024-05-16,VM,eastus,Azure,12.2364,51.2552,11.6535,3.4817,Engineering,0.015125884
2024-05-17,Database,eastus,Azure,6.1151,176.6272,5.3049,3.0986,DevOps,0.010060464
2024-05-17,VM,westeurope,Azure,11.5828,59.0382,6.9382,4.1089,Engineering,0.010435524
2024-05-17,VM,eastus,AWS,10.9765,42.0868,8.303,2.5307,Data,0.011340036000000001
2024-05-17,VM,eastus,AWS,10.2442,40.6973,8.7048,4.193,DevOps,0.011567586000000001
2024-05-17,Networking,eastus,AWS,1.9664,10.0665,14.2886,3.8324,Engineering,0.014883210000000001
2024-05-17,Database,southeastasia,AWS,5.4054,194.931,2.4182,2.86,DevOps,0.007397900000000001
2024-05-18,Storage,eastus,Azure,0.1855,819.3061,0.4464,2.5059,DevOps,0.016869622
2024-05-18,Storage,eastus,AWS,0.5239,817.6822,1.1105,3.0381,Data,0.017568923999999996
2024-05-18,Storage,eastus,AWS,0.14,746.0262,1.092,2.2924,Engineering,0.016040524
2024-05-18,Storage,eastus,AWS,0.4158,620.2624,1.3628,2.6892,Engineering,0.013851208
2024-05-19,Storage,southeastasia,Azure,0.2625,1006.2088,0.0,1.37,Data,0.020176675999999998
2024-05-19,Storage,eastus,AWS,0.1635,816.2406,1.5967,1.6857,Engineering,0.017954211999999997
2024-05-19,VM,eastus,Azure,9.138,42.7287,3.8063,2.9378,Data,0.006488473999999999
2024-05-19,Database,southeastasia,Azure,2.6888,187.8691,1.4706,3.2629,Engineering,0.005765742
2024-05-19,Storage,southeastasia,Azure,0.1209,691.676,1.5682,2.775,Engineering,0.0154259
2024-05-20,Storage,eastus,Azure,0.2826,673.7024,2.4514,2.5363,Data,0.015981968
2024-05-20,Storage,eastus,Azure,0.5449,636.3749,2.2516,1.4592,DevOps,0.015088078
2024-05-20,VM,westeurope,Azure,16.44,48.5796,9.6193,3.0377,QA,0.013878892
2024-05-20,Database,southeastasia,Azure,5.7607,225.0746,6.568,2.3075,DevOps,0.012221632
2024-05-20,VM,eastus,Azure,11.9861,52.7811,8.9365,3.1727,Engineering,0.012389342000000001
2024-05-21,Storage,southeastasia,Azure,0.5761,637.1677,2.1339,1.4629,Engineering,0.014992473999999995
2024-05-21,Database,southeastasia,Azure,5.6812,235.3685,5.8951,1.7121,Engineering,0.01173871
2024-05-21,Networking,westeurope,AWS,0.9882,11.7245,32.6692,3.5404,Engineering,0.03310133
2024-05-21,VM,westeurope,Azure,15.284,37.1851,9.793,3.5954,Engineering,0.013593502
2024-05-22,Networking,southeastasia,Azure,2.6993,8.3554,39.8512,6.1207,Engineering,0.040558168
2024-05-22,Storage,eastus,AWS,0.6227,602.4891,2.6534,1.4076,Engineering,0.014827722
2024-05-22,Networking,southeastasia,Azure,1.6506,9.8528,31.9883,3.5136,Data,0.032515475999999995
2024-05-22,Storage,eastus,Azure,0.582,882.832,2.3305,1.5347,Engineering,0.020103539999999996
2024-05-22,Storage,eastus,Azure,0.3397,719.2053,1.6156,3.0974,QA,0.016067645999999998
2024-05-23,VM,eastus,Azure,9.5845,58.0764,2.7928,3.7162,Data,0.005871228000000001
2024-05-23,VM,eastus,AWS,8.4174,52.3571,7.5502,2.2879,Data,0.010280822000000002
2024-05-23,Database,eastus,Azure,6.9866,197.914,3.2195,1.7476,QA,0.008575099999999999
2024-05-23,VM,eastus,AWS,15.1734,60.1894,7.15,2.2714,Engineering,0.011388468
2024-05-23,VM,westeurope,AWS,10.5369,58.0575,9.1914,3.5703,Engineering,0.012459930000000001
2024-05-24,VM,eastus,AWS,18.2252,53.1716,1.3419,1.8878,Engineering,0.006050372
2024-05-24,Storage,eastus,AWS,0.7431,758.5438,1.7176,3.4894,Engineering,0.017037096
2024-05-24,VM,eastus,Azure,10.9502,45.4123,0.9532,1.6906,DevOps,0.004051486000000001
2024-05-24,VM,westeurope,AWS,13.9115,39.9635,10.5496,2.8264,Data,0.014131169999999998
2024-05-24,VM,eastus,AWS,11.7801,54.8549,10.5069,2.802,Engineering,0.013960018
2024-05-24,Storage,eastus,Azure,0.6024,818.9549,3.0385,2.0222,QA,0.019538077999999997
2024-05-25,Storage,westeurope,AWS,0.1956,728.4306,0.8205,1.821,QA,0.015428232
2024-05-25,Networking,eastus,AWS,1.214,10.1563,4.3181,3.4201,Engineering,0.004764026
2024-05-25,Networking,eastus,AWS,1.0508,10.3142,6.1392,3.4328,Engineering,0.006555644
2024-05-25,Storage,southeastasia,AWS,0.2038,865.6763,1.8184,1.5139,DevOps,0.019172686
2024-05-25,VM,westeurope,Azure,3.0636,47.9184,7.0991,3.3137,Data,0.008670187999999999
2024-05-25,Storage,southeastasia,AWS,0.1545,1019.7947,0.56,3.1798,Data,0.020986794000000003
2024-05-26,Storage,southeastasia,Azure,0.2163,912.7609,1.7457,2.2257,Engineering,0.020044178
2024-05-26,VM,westeurope,Azure,10.2546,30.3553,5.5235,3.3787,Data,0.008181526000000001
2024-05-26,VM,southeastasia,AWS,4.9169,41.3368,2.9922,1.9163,QA,0.004802316
2024-05-26,Storage,eastus,Azure,0.2183,807.2309,0.8274,3.4831,Data,0.017015678
2024-05-26,Networking,westeurope,AWS,1.2651,11.0596,11.3987,3.8562,Engineering,0.011872912
2024-05-26,VM,westeurope,Azure,9.267,46.1109,1.4176,3.445,Data,0.004193218
2024-05-27,Storage,eastus,AWS,0.1242,690.7471,3.2643,3.2743,Engineering,0.017104082
2024-05-27,VM,eastus,AWS,10.075,62.4901,5.9452,4.028,QA,0.009210002
2024-05-27,Networking,eastus,Azure,2.0178,8.113,36.5844,5.6896,Engineering,0.037150220000000005
2024-05-27,Networking,westeurope,Azure,1.8843,9.1354,43.2393,6.2008,QA,0.043798868000000005
2024-05-28,Networking,westeurope,AWS,1.6503,9.6943,35.8239,4.0699,Engineering,0.036347846
2024-05-28,Networking,eastus,AWS,1.8633,11.5959,32.8035,5.7982,QA,0.033408078
2024-05-28,Storage,eastus,AWS,0.3893,807.6624,1.317,1.3492,DevOps,0.017548107999999996
2024-05-28,VM,westeurope,Azure,13.8124,45.8926,8.5272,4.3861,Engineering,0.012207532
2024-05-29,VM,southeastasia,AWS,7.5643,67.9128,10.8422,3.5038,Engineering,0.013713316
2024-05-29,VM,southeastasia,AWS,12.1129,47.9487,8.4768,3.9377,Engineering,0.011858354000000002
2024-05-29,VM,westeurope,AWS,13.5526,51.5795,6.8277,3.0626,Data,0.010569809999999999
2024-05-30,VM,eastus,Azure,10.9246,53.3721,6.1945,3.2305,Data,0.009446862
2024-05-30,Networking,westeurope,AWS,2.0974,10.4343,21.8923,4.915,Engineering,0.022520466
2024-05-30,VM,westeurope,Azure,15.0598,54.1103,5.8808,1.7952,Data,0.009974966
2024-05-30,Database,southeastasia,Azure,4.4393,172.1457,4.8163,1.3183,Engineering,0.009147074
2024-05-30,Storage,southeastasia,Azure,0.4658,741.349,2.6645,3.3362,DevOps,0.01758464
2024-05-30,VM,eastus,AWS,9.7279,42.4344,7.6921,2.8249,Engineering,0.010486368
2024-05-31,VM,westeurope,Azure,13.9368,50.1454,2.4312,3.5467,QA,0.006221468
2024-05-31,Storage,eastus,AWS,0.5978,759.3044,2.7001,2.1871,DevOps,0.018005747999999995
2024-05-31,Storage,westeurope,AWS,0.2387,779.569,1.8406,3.648,DevOps,0.017479719999999997
2024-06-01,Networking,eastus,AWS,1.0001,11.1019,18.3221,2.9314,Engineering,0.018744158
2024-06-01,VM,eastus,Azure,4.7003,45.6059,0.0,2.5881,Engineering,0.001852178
2024-06-01,VM,westeurope,AWS,7.1404,57.5099,1.6924,3.4024,Data,0.004270678
2024-06-01,Database,westeurope,AWS,2.1482,216.8215,2.0796,1.429,DevOps,0.00684567
2024-06-01,VM,eastus,AWS,10.9939,61.8006,5.3395,2.3595,Engineering,0.008774292
2024-06-02,Storage,eastus,Azure,0.2527,817.4382,1.0303,1.9817,DevOps,0.017429604
2024-06-02,VM,eastus,AWS,11.6694,43.9522,4.1817,1.5153,DevOps,0.007394624
2024-06-02,VM,eastus,Azure,6.7309,60.5265,2.0503,3.2438,Data,0.00460701
2024-06-02,Networking,eastus,AWS,1.0565,10.7965,16.3399,3.479,Data,0.01676713
2024-06-02,Storage,eastus,AWS,0.2154,849.8661,0.8344,1.9899,Engineering,0.017874801999999995
2024-06-02,VM,eastus,AWS,8.0062,51.4319,3.9128,1.4157,Data,0.006542678
2024-06-03,VM,eastus,AWS,6.465,55.8919,8.1497,2.8344,Engineering,0.010560538
2024-06-03,VM,eastus,AWS,17.3853,44.6315,7.4141,2.6781,Engineering,0.01178379
2024-06-03,VM,eastus,AWS,12.1606,57.2871,10.0794,4.3514,QA,0.013657262
2024-06-03,Storage,eastus,Azure,0.4038,840.1352,2.4052,1.9888,DevOps,0.019288663999999997
2024-06-04,Networking,southeastasia,AWS,1.4863,9.4401,35.8007,4.2766,Engineering,0.036286762
2024-06-04,VM,eastus,Azure,14.7847,59.9906,3.5335,3.852,Engineering,0.007690252000000001
2024-06-04,Storage,eastus,AWS,0.6689,955.1294,2.9982,3.4265,DevOps,0.022234567999999996
2024-06-04,Storage,eastus,Azure,0.5382,791.0012,1.4855,1.7009,DevOps,0.017413164
2024-06-04,VM,eastus,AWS,16.6034,58.4178,6.8966,2.2636,Data,0.011385636000000001
2024-06-04,Database,eastus,Azure,6.8151,211.6751,5.0011,1.6829,DevOps,0.010597622000000001
2024-06-05,Database,southeastasia,Azure,7.8529,194.7819,7.0978,3.7888,DevOps,0.012564018
2024-06-05,Storage,southeastasia,AWS,0.6996,679.26,0.739,1.4749,Engineering,0.014464119999999999
2024-06-05,VM,westeurope,AWS,8.7691,57.7691,10.9086,2.8763,Engineering,0.013817802
2024-06-05,VM,westeurope,AWS,15.0943,51.7646,5.1046,2.9834,Data,0.009158752
2024-06-05,VM,eastus,Azure,11.8752,57.5098,5.8022,2.4918,DevOps,0.009327436000000001
2024-06-05,VM,westeurope,AWS,15.4189,58.5776,10.4443,3.125,Engineering,0.014699632
2024-06-06,VM,eastus,AWS,9.3676,31.9659,8.7504,3.0335,QA,0.011263238
2024-06-06,VM,westeurope,AWS,17.3474,36.5327,7.2078,2.628,Engineering,0.011407934000000002
2024-06-06,Storage,westeurope,Azure,0.4784,760.8005,2.0343,3.0637,Data,0.017345990000000002
2024-06-06,VM,westeurope,AWS,12.8545,34.2144,12.9012,4.6669,Data,0.016156388
2024-06-06,Networking,eastus,AWS,0.7642,7.4863,13.5643,2.1739,Engineering,0.013866866
2024-06-06,Storage,southeastasia,Azure,0.6309,887.7201,2.3231,3.8396,Engineering,0.020203682
2024-06-07,Networking,eastus,Azure,2.0022,8.5524,33.2317,4.7009,DevOps,0.033803188
2024-06-07,Storage,southeastasia,AWS,0.7165,545.959,2.2257,3.5538,QA,0.01328818
2024-06-07,Networking,westeurope,AWS,2.6709,11.5626,22.4137,3.175,Data,0.023179131999999998
2024-06-08,Storage,eastus,AWS,0.3816,707.3102,1.5337,2.6756,Data,0.015756224
2024-06-08,Networking,southeastasia,Azure,1.3672,12.2171,6.0577,1.4355,Data,0.0065754820000000005
2024-06-08,Storage,eastus,AWS,0.317,810.3716,0.7455,2.5516,DevOps,0.017016332
2024-06-08,Database,eastus,AWS,0.8689,178.8268,0.4121,0.8186,Data,0.0041624159999999995
2024-06-08,VM,eastus,Azure,12.3123,56.0477,2.5588,1.5026,QA,0.006142214
2024-06-09,Networking,westeurope,AWS,1.2391,11.1954,27.5671,3.9486,DevOps,0.028038828000000002
2024-06-09,Storage,southeastasia,AWS,0.4571,796.5969,0.693,1.3595,Engineering,0.016716357999999997
2024-06-09,Networking,eastus,AWS,0.8142,9.689,23.2352,3.0007,Data,0.02359182
2024-06-09,Storage,southeastasia,Azure,0.1404,913.821,0.0,2.0795,QA,0.0183045
2024-06-10,VM,westeurope,Azure,13.3846,38.1333,8.1205,4.0159,DevOps,0.011560085999999999
2024-06-10,Networking,southeastasia,AWS,2.3161,9.0659,26.1759,5.078,Engineering,0.026820438
2024-06-10,Storage,southeastasia,Azure,0.6323,785.0857,1.8732,2.9741,Engineering,0.017701373999999995
2024-06-11,VM,westeurope,Azure,6.1991,55.2257,8.9779,3.3888,QA,0.011322234
2024-06-11,Networking,eastus,Azure,2.0081,9.7333,12.0465,2.4245,DevOps,0.012642786
2024-06-11,VM,eastus,AWS,12.703,57.1582,4.4346,3.2439,Data,0.008118364
2024-06-12,VM,westeurope,Azure,16.9745,61.6535,3.2118,1.6658,Engineering,0.007839770000000001
2024-06-12,VM,southeastasia,AWS,11.3981,52.7563,10.497,4.2366,DevOps,0.013831745999999999
2024-06-12,Database,westeurope,AWS,3.0674,175.9427,1.3175,1.0236,DevOps,0.005449834
2024-06-12,VM,westeurope,AWS,15.0883,47.4733,5.9686,2.0916,Engineering,0.009935725999999999
2024-06-12,VM,southeastasia,Azure,14.777,37.1813,10.9514,4.2412,Data,0.014650426
2024-06-12,Storage,eastus,AWS,0.4781,847.9181,2.2162,1.992,Data,0.019270182
2024-06-13,Networking,westeurope,Azure,2.2521,7.9846,26.8752,3.7973,Data,0.027485311999999998
2024-06-13,Storage,westeurope,Azure,0.4743,731.3114,1.7544,3.2858,DevOps,0.016475488
2024-06-13,Storage,southeastasia,Azure,0.7011,1067.9833,1.4676,2.1242,Engineering,0.022967486
2024-06-13,Storage,westeurope,AWS,0.4305,832.1524,0.963,3.0563,Data,0.017692147999999994
2024-06-14,Networking,southeastasia,AWS,1.991,8.5513,25.1528,3.4643,QA,0.025722026
2024-06-14,Storage,eastus,AWS,0.5765,592.9191,0.8152,2.9217,Engineering,0.012788882
2024-06-14,Database,westeurope,AWS,4.8764,232.7632,4.1781,1.9044,DevOps,0.009808644
2024-06-14,VM,eastus,Azure,13.083,37.9162,13.0746,2.9167,Data,0.016449524
2024-06-15,VM,westeurope,AWS,8.3255,57.8109,1.2133,1.5726,Data,0.004034618
2024-06-15,Networking,southeastasia,AWS,1.1254,7.2671,7.1536,2.7285,Engineering,0.007524022
2024-06-15,VM,eastus,AWS,11.2693,46.389,0.6321,3.2615,Engineering,0.00381374
2024-06-15,Networking,eastus,AWS,1.1881,6.8046,1.9502,1.0639,Engineering,0.002323912
2024-06-15,VM,eastus,Azure,6.253,68.1904,1.9982,3.2494,Engineering,0.004612608000000001
2024-06-16,Networking,eastus,Azure,0.8717,9.6095,1.4096,3.0097,Engineering,0.00177613
2024-06-16,VM,eastus,Azure,6.5384,51.3138,1.6833,3.1593,QA,0.004017256
2024-06-16,Storage,southeastasia,Azure,0.3594,590.3725,0.6767,1.0344,Engineering,0.012556029999999998
2024-06-16,Storage,southeastasia,Azure,0.2681,679.3376,0.4143,1.4704,QA,0.014054671999999999
2024-06-16,VM,eastus,Azure,6.1584,55.781,1.4708,2.0453,QA,0.0038181000000000005
2024-06-17,VM,eastus,AWS,13.2834,48.3469,5.4099,3.0424,Data,0.009033518
2024-06-17,Storage,eastus,AWS,0.2502,971.8309,1.5134,1.6597,DevOps,0.021000058000000002
2024-06-17,Networking,eastus,AWS,1.8194,9.4453,27.0486,3.2757,QA,0.027601386000000002
2024-06-17,Storage,westeurope,AWS,0.5723,862.904,1.2331,1.5494,Data,0.01860564
2024-06-17,VM,westeurope,Azure,12.7761,50.3999,6.3935,4.0667,Data,0.009956718
2024-06-18,Database,eastus,AWS,6.075,240.5305,2.7312,1.6203,QA,0.008756809999999999
2024-06-18,Database,southeastasia,AWS,5.4673,161.0109,8.2656,1.8091,Engineering,0.012579278
2024-06-18,VM,southeastasia,Azure,8.626,39.4171,9.9276,4.1117,DevOps,0.012441141999999999
2024-06-18,Storage,eastus,Azure,0.5078,702.5042,1.4854,1.6458,QA,0.015637044
2024-06-18,Storage,southeastasia,AWS,0.3033,616.2158,2.6902,3.3689,Engineering,0.015075176
2024-06-18,Storage,eastus,AWS,0.6098,707.5609,1.6195,2.3812,DevOps,0.015892677999999997
2024-06-19,VM,southeastasia,AWS,8.8618,65.9077,7.4523,2.9233,DevOps,0.010542814000000001
2024-06-19,Storage,southeastasia,Azure,0.5172,969.0706,3.2017,3.703,Data,0.022686552
2024-06-19,Storage,westeurope,Azure,0.4745,902.2659,1.6164,2.3029,Engineering,0.019756617999999997
2024-06-19,Database,eastus,AWS,4.1469,245.6968,6.1698,2.7707,QA,0.011913116
2024-06-20,Storage,southeastasia,AWS,0.6443,1039.9088,2.684,1.6686,Engineering,0.023611036
2024-06-20,Storage,westeurope,Azure,0.4214,766.6984,1.3782,3.6011,Data,0.016796448
2024-06-20,Storage,eastus,Azure,0.4746,914.8681,1.6503,3.5406,Data,0.020042581999999996
2024-06-20,Networking,eastus,Azure,1.8133,9.2497,28.4713,4.2735,DevOps,0.029018954000000003
2024-06-21,Storage,southeastasia,Azure,0.7046,694.4243,1.1243,2.4398,Data,0.015153706
2024-06-21,VM,southeastasia,Azure,17.2208,44.6667,5.7486,2.0673,QA,0.010086094
2024-06-21,Storage,westeurope,Azure,0.4741,751.7492,1.337,2.1034,Engineering,0.016466803999999998
2024-06-21,VM,westeurope,AWS,7.9415,41.4249,10.5271,1.9611,DevOps,0.012943898
2024-06-21,Networking,eastus,Azure,1.9617,11.9928,20.673,2.863,DevOps,0.021305196000000002
2024-06-22,Storage,westeurope,Azure,0.2475,813.2868,1.265,3.1662,Engineering,0.017580235999999996
2024-06-22,VM,eastus,AWS,5.9472,44.4054,2.4123,1.6628,Engineering,0.004489847999999999
2024-06-22,Networking,eastus,AWS,1.0084,10.8126,13.0232,3.5979,Data,0.013441131999999998
2024-06-22,Storage,southeastasia,Azure,0.2194,780.7497,2.5005,1.4343,DevOps,0.018159374
2024-06-22,Database,eastus,AWS,4.571,151.1634,0.4964,2.9703,DevOps,0.004433868
2024-06-22,VM,eastus,AWS,13.6069,46.3103,7.1873,3.4506,DevOps,0.010834886
2024-06-23,Storage,eastus,AWS,0.275,1060.8452,0.0,2.3365,QA,0.021271903999999998
2024-06-23,Storage,eastus,AWS,0.2021,1051.6892,0.3424,1.9525,Data,0.021416604
2024-06-23,Database,westeurope,AWS,1.2172,194.7599,2.5379,1.5807,Engineering,0.006676537999999999
2024-06-24,Storage,eastus,Azure,0.6483,984.8389,1.6681,1.6636,Engineering,0.021494537999999994
2024-06-24,Database,westeurope,AWS,5.6191,234.8104,5.4797,1.5521,Engineering,0.011299727999999998
2024-06-24,VM,southeastasia,AWS,12.3402,53.4425,7.5483,1.8831,Engineering,0.01108519
2024-06-24,VM,southeastasia,AWS,11.6892,48.7326,9.8448,2.4627,DevOps,0.013157292
2024-06-24,Storage,southeastasia,Azure,0.5824,1011.9814,2.6232,2.565,Engineering,0.022979307999999997
2024-06-24,Storage,eastus,AWS,0.5116,789.8169,2.1043,2.4716,Engineering,0.018002958
2024-06-25,VM,westeurope,Azure,18.3234,43.8618,8.0263,2.901,QA,0.012568216000000002
2024-06-25,Networking,eastus,AWS,2.1341,13.9765,40.3201,4.9613,DevOps,0.04102645
2024-06-25,Networking,eastus,Azure,1.5493,13.0729,19.788,3.9258,Data,0.020359318
2024-06-26,Storage,eastus,AWS,0.4657,904.782,1.7654,2.5651,Data,0.01995418
2024-06-26,Database,westeurope,AWS,6.3632,185.371,2.8456,3.1539,Data,0.00782566
2024-06-26,Networking,eastus,Azure,2.0192,6.4176,40.6192,5.4736,Data,0.041151392
2024-06-26,Storage,eastus,Azure,0.7588,843.1687,1.7008,3.667,Data,0.018715933999999997
2024-06-26,Database,eastus,AWS,5.1351,177.8612,2.4253,3.0878,Data,0.0070095439999999995
2024-06-27,Database,southeastasia,AWS,3.9425,191.8569,5.2892,1.5809,QA,0.009914837999999999
2024-06-27,VM,eastus,AWS,16.5971,32.7104,8.3509,3.497,QA,0.012324528000000001
2024-06-27,VM,westeurope,AWS,15.3894,54.5451,7.1921,2.8474,DevOps,0.011360882
2024-06-27,VM,westeurope,AWS,12.1924,47.7005,10.1598,2.1762,DevOps,0.01355229
2024-06-27,Storage,westeurope,AWS,0.5675,947.5242,1.8677,3.7453,Engineering,0.020931683999999996
2024-06-27,Storage,eastus,AWS,0.4175,929.8595,1.786,2.2106,QA,0.02046669
2024-06-28,VM,eastus,AWS,15.7187,39.7394,5.3445,4.1758,Data,0.009283028
2024-06-28,Storage,eastus,AWS,0.4282,766.2649,2.3476,2.7451,QA,0.017758537999999997
2024-06-28,VM,eastus,Azure,16.2361,73.1742,8.6725,2.8247,Engineering,0.013383204
2024-06-28,Database,southeastasia,Azure,5.9732,170.708,4.9321,2.2718,Engineering,0.0095409
2024-06-28,Storage,eastus,AWS,0.3459,915.9853,1.5942,1.4404,Engineering,0.019983085999999997
2024-06-29,Storage,westeurope,AWS,0.183,831.5618,1.4834,1.8612,Engineering,0.018151235999999998
2024-06-29,Storage,eastus,AWS,0.2509,897.6089,1.7334,1.9471,DevOps,0.019735757999999996
2024-06-29,VM,westeurope,Azure,11.0687,50.2664,1.7562,1.5484,Engineering,0.004975268000000001
2024-06-29,VM,westeurope,Azure,1.5959,65.0716,5.8755,1.1891,DevOps,0.007496112
2024-06-30,Storage,eastus,Azure,0.3474,883.4453,2.1476,3.5113,QA,0.019885985999999998
2024-06-30,Storage,eastus,AWS,0.0283,932.3861,1.8652,1.6328,Data,0.020518582
2024-06-30,Storage,eastus,AWS,0.4948,595.3237,0.915,1.4995,Data,0.012920434000000001
2024-06-30,Database,westeurope,Azure,2.3356,182.0932,0.0,2.3764,Engineering,0.0041089839999999996
2024-06-30,VM,southeastasia,AWS,8.1409,54.9953,5.6143,2.4495,Engineering,0.008342386
2024-06-30,VM,eastus,Azure,12.5121,52.6876,1.1283,2.303,QA,0.004684472
2024-07-01,VM,westeurope,AWS,10.754,55.6364,7.5093,3.2753,DevOps,0.010772828
2024-07-01,Storage,eastus,Azure,0.4796,955.8437,3.5586,3.4117,Engineering,0.022771394
2024-07-01,VM,southeastasia,Azure,11.1658,40.3383,8.9145,3.1703,Engineering,0.011954426
2024-07-01,Database,eastus,AWS,6.5293,191.9412,7.2506,3.4971,QA,0.012395284
2024-07-01,Database,westeurope,Azure,6.5247,189.5629,5.1809,2.5714,DevOps,0.010277098
2024-07-02,Storage,southeastasia,Azure,0.4883,633.0927,1.7106,1.8055,Data,0.014470114
2024-07-02,Storage,eastus,Azure,0.3251,617.5656,2.2706,2.7288,Engineering,0.014686932
2024-07-02,VM,southeastasia,AWS,15.0202,31.2661,8.7512,3.2755,QA,0.012380562000000001
2024-07-02,Networking,eastus,Azure,1.5531,9.4181,28.4148,4.1482,Data,0.028913782
2024-07-03,Database,southeastasia,Azure,1.6507,173.1817,5.7864,1.9121,QA,0.009580174
2024-07-03,VM,westeurope,AWS,11.6557,54.0951,9.1615,2.6161,QA,0.012574542000000001
2024-07-03,Networking,eastus,Azure,2.0033,10.2382,38.9219,4.5718,Engineering,0.039527324
2024-07-04,Database,eastus,AWS,5.1501,225.3752,6.1194,1.6117,Data,0.011656923999999999
2024-07-04,VM,westeurope,Azure,9.9655,59.2028,4.2066,2.8658,DevOps,0.007383756
2024-07-04,Storage,westeurope,AWS,0.4635,751.5494,2.744,3.0986,Engineering,0.017867688
2024-07-04,Networking,eastus,AWS,2.0004,10.2049,30.2285,3.7415,Engineering,0.030832678000000002
2024-07-04,VM,westeurope,AWS,12.7709,50.8819,12.1626,3.4088,DevOps,0.015734418
2024-07-04,Storage,eastus,AWS,0.3781,964.1695,2.0755,3.2829,Data,0.021434509999999997
2024-07-05,Storage,eastus,AWS,0.6251,742.9117,2.5682,1.5659,Engineering,0.017551453999999998
2024-07-05,Database,westeurope,Azure,4.6279,157.7847,4.3283,3.564,Engineering,0.008409574
2024-07-05,Storage,westeurope,Azure,0.6182,941.9356,1.9409,2.3838,Engineering,0.020903251999999997
2024-07-05,VM,southeastasia,Azure,17.6432,50.8328,8.3322,3.0715,Data,0.012877496
2024-07-05,VM,westeurope,AWS,9.9787,57.7238,9.0458,4.0396,Engineering,0.012196016
2024-07-06,VM,eastus,AWS,8.8734,39.2348,2.6096,2.3119,QA,0.0051689760000000005
2024-07-06,VM,westeurope,Azure,7.7988,58.2063,5.1496,2.666,Data,0.007873486
2024-07-06,Networking,southeastasia,AWS,0.7693,9.8869,29.9305,4.7463,QA,0.030282098
2024-07-07,Database,southeastasia,Azure,5.0176,204.1025,0.7172,2.8518,QA,0.00580277
2024-07-07,Storage,eastus,AWS,0.2254,820.185,1.5688,3.3106,DevOps,0.018017579999999995
2024-07-07,Networking,eastus,AWS,1.2993,9.7075,21.6918,3.2696,DevOps,0.022145810000000002
2024-07-07,VM,westeurope,AWS,8.676,47.7735,6.8201,3.4791,DevOps,0.00951077
2024-07-08,Storage,southeastasia,AWS,0.6923,857.6622,3.3926,2.7022,Data,0.020684303999999997
